Date,Open,High,Low,Close,Volume
2025-01-07,183.3686230052381,184.85655044301592,181.49641455033495,183.31935119628906,2265500
2025-01-08,185.960172359047,189.03454087324093,182.31428392235497,188.99513244628906,2401700
2025-01-10,185.86162494760683,187.96048073656976,173.8794636577552,178.3432159423828,4642100
2025-01-13,175.7910880319298,181.65408778227845,175.52504731391505,179.87054443359375,2381500
2025-01-14,180.60956663320246,184.33430187404213,179.2793180088587,184.07809448242188,1554500
2025-01-15,186.23607415367402,187.37911398454776,184.2160502364125,185.28025817871094,1672300
2025-01-16,185.65469505125677,189.15278284487042,185.033903362249,188.30535888671875,1502000
2025-01-17,188.51227187124118,190.06916768710997,185.8714715243849,186.13751220703125,1519000
2025-01-21,187.4480739304592,190.4928972245205,186.73860200132304,186.97509765625,1609200
2025-01-22,188.22653269338298,189.0838050245824,182.1960211901243,182.54090881347656,1856800
2025-01-23,182.5409172237565,185.27041315146903,181.51613272520194,181.9595489501953,2241700
2025-01-24,181.85114697343317,183.77262719976017,181.21064354089432,183.3489227294922,1215500
2025-01-27,184.5806395607816,190.44362375440463,184.47224759934193,190.3647918701172,1518700
2025-01-28,189.27103581173506,190.09874809534105,187.4480840825987,188.16741943359375,875600
2025-01-29,187.1918952447507,190.1283117551197,187.034231463291,188.0196075439453,724800
2025-01-30,190.0002132450043,191.56695752351698,188.98526210172065,190.9954376220703,879600
2025-01-31,191.16297137086886,191.7344913369769,189.46812320534758,189.51739501953125,1619400
2025-02-03,188.08859591519396,189.9509561540141,184.74817151744838,189.17250061035156,1223700
2025-02-04,188.3841842597128,190.6505521606419,187.69442403829402,188.07872009277344,1109100
2025-02-05,190.50275125536496,190.50275125536496,188.12799139492412,190.1874237060547,1288600
2025-02-06,192.148327783719,196.12924036929783,187.1327673490988,189.07395935058594,2641200
2025-02-07,189.1922032274295,189.94108361903906,185.28025907242738,187.45794677734375,1928100
2025-02-10,186.9553995873133,187.3692557369433,182.81682305536782,183.85147094726562,1544200
2025-02-11,184.16677461875096,188.06887032649854,182.03837381380643,186.65977478027344,1374600
2025-02-12,185.33937706820745,186.68935247681097,183.30950481712867,186.56124877929688,2641300
2025-02-13,187.22144715881544,190.25640715914102,185.4576306670557,189.95094299316406,1889100
2025-02-14,189.3006044039651,189.87212434996079,183.08288357821763,184.88612365722656,3917900
2025-02-18,185.4871895334838,188.05902157644647,184.9846381347385,186.18679809570312,3622000
2025-02-19,185.94045047036968,188.98525873910944,185.2309785388281,188.7980499267578,1142800
2025-02-20,187.22145248062202,187.70429216564128,182.88580380585532,186.41343688964844,1382200
2025-02-21,186.16708453632305,186.9751000911122,182.68870838306594,182.94491577148438,1428000
2025-02-24,183.91057166419924,187.51705134697258,183.76277128197253,185.98971557617188,2009400
2025-02-25,187.46781044703175,188.62069872539817,186.1572583778682,187.69444274902344,912200
2025-02-26,187.32984759567992,188.1575598962048,184.80728723085412,185.67440795898438,1269200
2025-02-27,187.6845709333125,192.325683547795,186.62036303196524,192.2074432373047,1397600
2025-02-28,194.05996766332058,197.01609590427137,192.80853583133725,196.23764038085938,3365900
2025-03-03,196.61208701373224,200.32695902593085,196.61208701373224,199.10508728027344,1775200
2025-03-04,199.3021450468176,199.53864070047985,195.51830480208912,196.119384765625,2513400
2025-03-05,198.0113194832068,198.54343098425713,194.0501034473432,196.6416473388672,1598200
2025-03-06,195.25224228643117,195.63653831300073,192.68041040534456,194.5427703857422,1460100
2025-03-07,194.4146926002667,198.4744370089502,192.91691683335978,197.79452514648438,1957900
2025-03-10,196.70519803146135,201.55770896166834,195.40789489070002,196.8141326904297,2711800
2025-03-11,196.5665492704975,201.62703170764235,192.27850707839494,199.62660217285156,3412600
2025-03-12,199.26019566306377,199.46815221109938,190.96139661286938,196.32887268066406,2688800
2025-03-13,197.07159763751642,200.29010362908392,197.07159763751642,200.0425262451172,1674200
2025-03-14,200.68622976197452,205.84574930765322,199.29980239835595,205.47933959960938,2546000
2025-03-17,204.12261324435994,209.10386940469644,203.71659778604382,208.06405639648438,3318900
2025-03-18,207.43025986415833,207.91550190745755,202.98376422592028,203.3501739501953,1894300
2025-03-19,202.58763906186527,203.31056082787472,200.83478686531151,202.8847198486328,1787800
2025-03-20,205.13271519294767,210.84680540523127,205.13271519294767,208.14324951171875,2542700
2025-03-21,206.43992914802286,208.87608210463353,203.51850397584943,204.46920776367188,2888200
2025-03-24,204.9940875689599,205.99429482682703,203.73639014363715,205.2911834716797,1240800
2025-03-25,205.83585300029577,207.32131737572945,204.1127088848597,206.1032257080078,1064600
2025-03-26,207.29161974882783,209.18309966461288,206.01411185942433,207.2519989013672,1086700
2025-03-27,208.57898480356096,208.57898480356096,205.48922395833372,207.26187133789062,1827500
2025-03-28,207.8065661066362,207.8065661066362,202.81541229292142,204.4494171142578,2113400
2025-03-31,204.04336755737825,206.43992990167644,203.1025765323107,205.0634002685547,1926300
2025-04-01,205.77642568967764,208.14326503561833,204.36029021110588,205.48924255371094,1583600
2025-04-02,204.63756649249345,205.51894139481345,201.79538289608752,203.4392852783203,1674700
2025-04-03,200.50797972483863,206.42012906301727,200.3198184889051,203.3303680419922,2010700
2025-04-04,200.3891540131528,201.67654440703876,184.42535295315832,184.76206970214844,3352200
2025-04-07,181.42471873502424,185.5741184462369,174.29449251784305,178.7805938720703,4062000
2025-04-08,184.9997231394553,187.75278245758219,179.05786588693553,181.6920928955078,3087000
2025-04-09,178.25572117622653,192.34782201371038,178.25572117622653,191.12974548339844,2844000
2025-04-10,189.9512821333653,192.1101649210367,184.82148565388036,188.941162109375,1895500
2025-04-11,187.58443872959597,191.49615854631122,185.21759943910348,190.68411254882812,1876900
2025-04-14,192.33793468648554,195.52673285652688,191.4961654691364,193.60552978515625,1631900
2025-04-15,194.30866133088472,196.0020823550633,192.4567720265805,192.6548309326172,1691600
2025-04-16,194.1799083485173,195.8040154894788,191.05052638320055,192.3577423095703,1596100
2025-04-17,193.902618698086,194.92263635614856,191.28820201251085,192.77366638183594,1905800
2025-04-21,190.1988647622244,191.11986057407307,182.83095871113775,185.1383819580078,1296100
2025-04-22,188.57473842763474,192.5953926918438,187.11898221322468,192.02101135253906,1499300
2025-04-23,192.81326372453827,194.50669968067365,190.98120014866123,192.8429718017578,1137700
2025-04-24,192.02102161776443,193.9917431229251,190.4761410899068,192.9717254638672,914300
2025-04-25,192.85290258963803,192.9717349096207,188.78272941004803,191.04063415527344,1156100
2025-04-28,191.78336139254986,193.73427251983182,190.47614546301207,193.5164031982422,1504100
2025-04-29,192.8529054919064,197.4182335546961,192.84299272447484,196.8636474609375,1462300
2025-04-30,195.8139060984237,196.68538335130668,192.6449185119284,196.46751403808594,2307700
2025-05-01,192.8033667091035,196.45761132848017,190.6543968211856,195.3286590576172,2985100
2025-05-02,196.2100529186731,198.8145569846293,194.5067191367255,197.36871337890625,1508500
2025-05-05,196.74480306392374,199.53748334154892,195.2494410333548,198.3094940185547,1292700
2025-05-06,198.06192383080642,200.6268221177932,197.6856013400317,200.10195922851562,1119900
2025-05-07,200.78526761987425,202.57772554438012,200.12176201367689,202.0924835205078,1170000
2025-05-08,201.58741809225793,204.11271057357303,200.5872108444571,200.65652465820312,1185900
2025-05-09,200.65652014395656,201.3101280864725,200.15146770342596,200.67633056640625,707200
2025-05-12,201.52800879552476,202.7956039073302,197.41822989394208,200.52780151367188,1331600
2025-05-13,200.82487390687325,202.28063020434556,199.34932229758536,200.59710693359375,1077500
2025-05-14,201.0328441656107,201.0328441656107,195.51681256752707,198.6461944580078,1458800
2025-05-15,199.63649114631207,203.60764196537357,198.9036717775099,203.2808380126953,1126000
2025-05-16,203.6373640416711,207.1133452321601,202.69655785068014,207.03411865234375,1111000
2025-05-19,207.24209355359136,208.6384186007775,206.34090819388044,207.91549682617188,1029900
2025-05-20,207.00441105572625,208.19277953388817,205.93487489210298,206.1032257080078,1058600
2025-05-21,205.28127389887115,205.79623913087002,202.4886086360717,203.32046508789062,1516000
2025-05-22,203.45909485730905,203.45909485730905,198.55706558694837,200.5574951171875,1180000
2025-05-23,200.5574989698025,202.11227714184616,199.46815239505227,201.27052307128906,821300
2025-05-27,202.7559969954359,205.39020909976992,201.0823713202452,205.24166870117188,1095400
2025-05-28,204.53853662188277,205.85565019344895,202.70647294199276,202.9441375732422,931100
2025-05-29,202.97384836344116,204.7861015097085,202.02314456374629,204.7563934326172,839000
2025-05-30,204.1523202321275,208.35123842205994,203.01347022402146,207.83627319335938,2491900
2025-06-02,206.41021214495115,210.60913007468076,204.9148501651686,210.5794219970703,1567800
2025-06-03,209.8366989510386,211.1141916765605,205.2317653902694,209.21279907226562,1263500
2025-06-04,209.01474381845037,210.39127357158142,204.70690608254444,204.78611755371094,1346600
2025-06-05,205.52885115049799,205.52885115049799,202.90453671125945,204.64747619628906,1000000
2025-06-06,206.0339103275705,207.16286263987536,205.03368798472832,206.04380798339844,1174000
2025-06-09,205.08852695299106,205.94430692937345,196.23219646551698,199.78468322753906,2427000
2025-06-10,199.05824662586608,199.2174650296962,194.5106829477502,195.4361114501953,1303100
2025-06-11,194.93856898353675,196.15258276368883,192.56029907335096,195.21719360351562,1904000
2025-06-12,195.20725660736105,199.50606267432235,194.6798588978362,199.33689880371094,1088900
2025-06-13,199.40654298156295,200.68025989546896,197.4661160567767,197.94375610351562,1330200
2025-06-16,198.5209103353318,200.85938327249224,198.17262196293657,198.63037109375,1199800
2025-06-17,197.7646499954764,198.39154782204437,196.03318392002822,197.21734619140625,1060800
2025-06-18,194.49078002522256,195.76449690884425,190.06262248576414,194.70970153808594,3093600
2025-06-20,195.10774212953393,197.43625431917377,194.24200155858895,194.37136840820312,3101500
2025-06-23,195.09779514869564,197.45615905583725,193.88378132026662,197.35665893554688,1448000
2025-06-24,197.04817785813898,197.04817785813898,194.42113484201494,195.0878448486328,1771600
2025-06-25,194.0429864871733,194.78930566597012,189.40585301211246,190.00291442871094,2291400
2025-06-26,191.03781040219508,193.49568953228712,190.34124884757253,193.19715881347656,1611600
2025-06-27,193.32652307763763,195.2072468418717,191.99310309323948,194.79925537109375,3249500
2025-06-30,195.50577856479015,200.9389738299697,195.26695095492946,200.322021484375,2385800
2025-07-01,200.3319773607971,200.99868734057952,196.7496392175903,199.1577606201172,1533500
2025-07-02,199.26722280245696,199.26722280245696,191.32639090931247,193.73451232910156,1516100
2025-07-03,194.88883217407457,197.0282745361328,194.470880048072,197.0282745361328,963000
2025-07-07,196.42127000493198,197.5258230738092,192.62002528523718,193.5852508544922,1597800
2025-07-08,192.25182076727828,194.60023909812082,191.35624381069627,192.45083618164062,2182200
2025-07-09,193.5454426385402,193.5454426385402,191.2766335230937,193.137451171875,1018300
2025-07-10,192.8389320501982,193.76437579401394,191.66473041281677,193.7245635986328,1379200
2025-07-11,192.87874121548163,193.23697504876577,191.39604823085207,192.38119506835938,1049200
2025-07-14,191.624931597446,195.42617628976362,191.55526784813662,195.2371063232422,1287100
2025-07-15,194.1524508471926,195.237097763055,190.54026109586968,191.485595703125,1964400
2025-07-16,192.83892197297078,195.23709795858986,192.23191508831,194.65994262695312,1448200
2025-07-17,192.31152054942905,193.08769128075946,188.17194837696775,192.0727081298828,2082100
2025-07-18,192.33144081395815,193.88378239097358,191.96326151743375,193.1275177001953,1617500
2025-07-21,192.50060327309086,194.30171791485196,191.7841355991224,191.97320556640625,1211400
2025-07-22,192.4408934805836,196.72973873469508,192.30158117014506,196.4610595703125,1413500
2025-07-23,197.366595594862,197.49596244776694,194.93856804623235,196.6401824951172,1742600
2025-07-24,195.7943573735376,195.86402112348435,192.8886896515318,192.9882049560547,1601000
2025-07-25,193.32651857512664,195.7446006064843,193.32651857512664,194.7395477294922,1370900
2025-07-28,194.1623916484144,194.76939851791394,190.60992027215497,191.05770874023438,1583600
2025-07-29,192.47073949226512,193.59519858379514,191.3064833919998,192.94837951660156,1419200
2025-07-30,194.05293178563542,194.05293178563542,190.53031194549456,191.33633422851562,1892000
2025-07-31,196.12273045759395,206.07365308693744,195.70479352922987,202.25250244140625,4538200
2025-08-01,201.00863274546603,202.18283430194353,197.29694293685685,198.78958129882812,2041500
2025-08-04,200.46133696869367,202.33211531580426,198.25223089018317,202.03358459472656,1531300
2025-08-05,202.98887251653744,206.18311011988837,202.9590209639007,204.5412139892578,1785600
2025-08-06,205.94431058817077,208.81016610797954,204.3621022798858,207.98423767089844,1422200
2025-08-07,208.25290536874815,208.83006069721176,202.8993041919567,203.99391174316406,1213300
2025-08-08,204.81983926062827,206.62095380037158,204.093426170965,205.7850799560547,1189400
2025-08-11,206.0736578112901,207.2677655174063,204.98901086396225,205.48655700683594,843800
2025-08-12,206.14331578888883,206.5015496090858,204.1431706328296,205.74526977539062,1246100
2025-08-13,206.27267276276558,208.93952797813606,205.72538415397122,207.78521728515625,975500
2025-08-14,207.6259930828552,208.70069454110342,206.3124792009315,207.67575073242188,879300
2025-08-15,208.80021701615638,208.80021701615638,205.47661241195763,205.7651824951172,1049500
2025-08-18,205.1084134599506,206.78017636613512,204.53125812233353,206.0736541748047,922000
2025-08-19,206.18311757191142,209.43707358204537,206.18311757191142,209.34751892089844,1324500
2025-08-20,209.33755956421413,213.70601409693143,209.26791099975156,212.5716094970703,1720000
