Date,Open,High,Low,Close,Volume
2025-03-14,203.82338384361805,210.12495517275946,203.11879271745735,209.5890655517578,428000
2025-03-17,208.78522492643904,213.7669385259354,208.16995889492225,213.05242919921875,354600
2025-03-18,212.51655877200503,216.22803726767953,210.07533097120273,210.9783935546875,349400
2025-03-19,211.21655114255643,212.8341231009144,210.24403036983176,212.0699920654297,323600
2025-03-20,211.2661759160038,214.20360510909546,210.18449355079733,210.43258666992188,364800
2025-03-21,208.50737599286464,210.38295931692795,204.33941473299078,205.26231384277344,1361800
2025-03-24,206.7409495209115,208.51728950247238,203.1287144925562,207.8424835205078,358900
2025-03-25,207.9317908838995,210.0058455968771,206.6714736770963,209.2218780517578,305400
2025-03-26,210.988312304863,212.66542420872346,209.41044370536437,210.6905975341797,251000
2025-03-27,212.31807389667762,212.31807389667762,208.7753122702691,209.9066162109375,336400
2025-03-28,210.57151351996455,210.57151351996455,202.87069358275483,204.73635864257812,384900
2025-03-31,204.5974208712289,210.0951725808,204.57756918287336,208.15011596679688,530400
2025-04-01,208.6363806161064,210.46234221358586,206.7210939936362,209.94630432128906,328300
2025-04-02,207.5646180621694,209.71806438673713,207.21728165978047,209.16233825683594,301800
2025-04-03,203.1187767242159,206.12567904440562,201.12411364008332,201.86839294433594,577400
2025-04-04,197.29357070252266,198.8416693514926,185.51411418801197,185.5835723876953,867100
2025-04-07,181.53468612428284,186.35761686657875,173.63540985354754,180.0262908935547,775700
2025-04-08,187.0324412075378,189.38435912310277,176.0667223518307,178.35910034179688,727200
2025-04-09,175.67968862553926,193.12559761843522,175.282745713767,191.76605224609375,932300
2025-04-10,190.77368519565593,192.78820005730327,186.53625059525203,188.8683319091797,551600
2025-04-11,186.76449333648898,188.55076678716355,182.00110251549074,188.11412048339844,493000
2025-04-14,191.0217697360715,195.01109590261075,188.91792994012812,193.49276733398438,516000
2025-04-15,193.7110926698719,196.2714153214977,191.73628125219872,192.32177734375,329600
2025-04-16,193.69124747837142,193.72103258287436,187.45914970518817,188.8683319091797,435200
2025-04-17,190.13856991075744,190.2576497607131,187.16145252265,187.52862548828125,432700
2025-04-21,187.02251500449344,187.02251500449344,180.36368932998423,182.46751403808594,381300
2025-04-22,185.56371721505238,188.2034162437103,184.90874780856694,187.49884033203125,460900
2025-04-23,189.6919863333704,192.63933369908784,188.2331976314536,189.61260986328125,351900
2025-04-24,188.87824493092685,192.1431435372479,188.01488576919724,191.7164306640625,277200
2025-04-25,190.257630964871,190.54541228796745,187.92554985094918,189.37442016601562,305000
2025-04-28,190.2675618256714,191.5576490135697,188.50114011109122,190.8232879638672,347300
2025-04-29,191.38894415045394,193.0164343018532,188.49121852198215,192.66909790039062,291400
2025-04-30,191.00192214832006,191.7362831952272,187.19121566456738,191.26986694335938,498400
2025-05-01,189.66221532689565,191.41871878037875,188.52099308122797,190.1683349609375,281700
2025-05-02,192.14313671303853,196.25155778925878,190.8828346841581,195.5172119140625,307100
2025-05-05,193.86988618108438,195.28897154363227,190.99201207747694,194.98133850097656,316000
2025-05-06,194.06834018059874,197.36302375005172,193.44314073572525,196.3111114501953,650600
2025-05-07,201.51113434230297,204.20047017187252,194.48513603010593,195.55690002441406,751300
2025-05-08,196.28133156614308,197.08516593480874,191.26986302858808,193.38360595703125,580200
2025-05-09,193.38360453895694,194.237045407755,192.15307245538838,194.2172088623047,329300
2025-05-12,197.3928013070355,200.78671315965315,193.98895603910057,200.52870178222656,475300
2025-05-13,201.53099170287373,202.95007698689784,199.9729597441494,200.90579223632812,527400
2025-05-14,200.50886076788325,200.5485490040611,194.53477425336968,194.79278564453125,634800
2025-05-15,195.2988994434986,198.02792365661497,194.50499846211167,197.9584503173828,434800
2025-05-16,197.4920289586507,201.26304716605503,196.88668117949578,200.78671264648438,1065400
2025-05-19,200.05234962148702,202.7416855034642,198.48439940346654,201.88824462890625,429600
2025-05-20,201.5706832091073,201.94778957821254,198.33555453739905,199.11952209472656,499400
2025-05-21,197.88898941386935,197.88898941386935,190.61489770276808,191.16070556640625,822100
2025-05-22,191.31947293217198,192.67903344968508,189.03702847122878,191.5477294921875,465200
2025-05-23,189.79121986841508,195.23934974884335,188.71945586854062,195.02102661132812,625300
2025-05-27,195.02103367521525,200.05235400815397,193.60193322996483,199.46685791015625,721200
2025-05-28,198.58363728448197,199.6653195429642,195.88438320333677,196.43019104003906,892600
2025-05-29,197.2042519210105,198.43479919433594,195.79508487735163,198.43479919433594,903400
2025-05-30,197.38288114083355,202.69207999069647,196.3805903825973,201.4317626953125,5103900
2025-06-02,199.36762379946094,202.71192933081983,198.1271582080198,202.67222595214844,547200
2025-06-03,202.61268316847736,205.1630876568573,199.28824451575116,204.25010681152344,658200
2025-06-04,204.23025853558138,204.91499796662572,202.41421508789062,202.41421508789062,592400
2025-06-05,202.1264080201036,204.74628575575605,199.27830400924108,199.8737335205078,506500
2025-06-06,201.8882598221384,202.7516190344611,200.71725242129386,201.91802978515625,390300
2025-06-09,202.24678841954022,202.50581824227072,195.55172110396092,197.94281005859375,355900
2025-06-10,198.01256221735844,198.07233716228387,194.3163210336782,195.20301818847656,320700
2025-06-11,195.50191313987887,197.0362077092067,194.4558059702778,195.81076049804688,353000
2025-06-12,195.08347047805412,198.5405967184816,194.39602819938509,198.4608917236328,334200
2025-06-13,196.36868567778825,199.22803195689383,195.11335105599724,197.43470764160156,461200
2025-06-16,198.8095985844806,201.4896201198776,198.74982363906514,199.26788330078125,352600
2025-06-17,198.3313822719062,198.67011709473368,196.2790128815542,197.5343475341797,303400
2025-06-18,197.93284789439755,198.19187771092362,194.62517441297695,194.6351318359375,711600
2025-06-20,195.45208290585745,198.00259700568253,194.56538578593648,195.4221954345703,598300
2025-06-23,195.72109098681298,198.9889196938225,193.9676267447164,198.93910217285156,390400
2025-06-24,199.43725238416195,199.43725238416195,196.69745588039876,197.2852783203125,290000
2025-06-25,196.99633628285648,197.26533872864024,193.66873270231903,193.87796020507812,324800
2025-06-26,194.57536741876518,196.07975928449423,193.22041291638985,195.48199462890625,360100
2025-06-27,195.33254495292178,197.57419664942722,193.9277729079234,196.10964965820312,484400
2025-06-30,196.26906052482846,197.36498521776545,195.39232077047885,196.7572479248047,419300
2025-07-01,196.38860032946866,199.3675116947557,195.85061063650076,196.92660522460938,417600
2025-07-02,196.6675631601234,198.21181509784037,189.93265086153227,191.06842041015625,553200
2025-07-03,192.57281145486155,193.38977622967334,191.7459044589346,192.7521514892578,264300
2025-07-07,191.87540702872778,194.774613362076,189.47434548658688,190.8292999267578,462600
2025-07-08,189.81310692606266,192.0049410989011,188.78692981056776,189.55406188964844,397600
2025-07-09,190.01235204048484,190.47063673919754,188.63746754000124,189.7931671142578,295100
2025-07-10,188.46810612117167,189.8131031928235,187.57145154151925,189.22528076171875,248200
2025-07-11,188.24891664119073,188.62751155340663,186.46556494840502,186.86407470703125,256900
2025-07-14,186.80430741535432,190.51050609064885,186.80430741535432,190.36106872558594,377500
2025-07-15,188.96624908114842,190.70975590396944,184.58258086463903,184.65231323242188,327200
2025-07-16,184.9810947136602,186.35597927471122,183.2774479509585,185.05084228515625,493200
2025-07-17,184.52280998436143,187.96000618462188,184.22392005343153,187.3821563720703,440200
2025-07-18,188.3186644624475,189.31495406252068,187.19285234966944,187.3721923828125,366000
2025-07-21,187.06332929979132,188.77694862317023,185.16042772276725,185.4095001220703,442400
2025-07-22,186.18661249590593,187.92014673739627,184.8715028761251,187.52163696289062,215800
2025-07-23,187.9500291605,188.4182864941583,185.08072541637077,186.9138946533203,425800
2025-07-24,186.25633717164862,186.4157471557354,183.97484068282628,184.024658203125,335100
2025-07-25,184.80175933330983,186.84414080688413,184.80175933330983,185.5888214111328,271700
2025-07-28,184.9711309382684,185.50912063375952,183.64606394490627,184.1641387939453,315000
2025-07-29,185.3098694490982,185.87776182993693,184.02466252735903,184.49290466308594,350700
2025-07-30,184.55269848373445,185.17039319616478,182.7095565678928,183.87521362304688,301000
2025-07-31,183.46672020342527,188.4680981551037,183.46672020342527,186.60504150390625,573400
2025-08-01,185.73826841556757,186.83419308938798,184.3534264380163,185.7880859375,421700
2025-08-04,187.06332927376096,188.35850879039123,186.28622460421738,188.17918395996094,348300
2025-08-05,188.64743885407776,189.29502100295568,187.3024418345035,188.12936401367188,432600
2025-08-06,194.84436902319845,210.91451031758078,194.84436902319845,209.2606658935547,1072700
2025-08-07,208.75255997927567,208.75255997927567,199.87561593915652,201.0612030029297,591800
2025-08-08,202.70509030452112,205.73380402346493,201.2106558927284,202.5157928466797,402900
2025-08-11,203.23312744347226,205.0065217717262,202.40620522489962,204.94674682617188,429100
2025-08-12,207.39761280191016,208.7724973715781,206.04265828167644,208.64297485351562,404200
2025-08-13,208.56326963933134,213.46501284505158,207.8160524091513,212.79750061035156,472900
2025-08-14,212.4687157484942,212.89712818389305,208.99167475546972,212.1399383544922,537400
2025-08-15,214.19231452034677,214.19231452034677,211.50232033884703,211.7115478515625,578300
2025-08-18,210.9643302275124,210.9643302275124,208.3241687754282,208.364013671875,471000
2025-08-19,208.2245270000389,213.02665018292012,207.3477872848171,212.9469451904297,372200
2025-08-20,213.99303179223773,214.98932137034282,212.96685474296328,214.60076904296875,436600
2025-08-21,213.5845661798437,215.72658270755554,213.3354937834971,214.0030059814453,305300
2025-08-22,214.75022841710415,216.79262515747925,213.7340087585741,215.1188507080078,393000
2025-08-25,213.91334376589492,214.60077081062485,212.85726403457974,213.1262664794922,260900
2025-08-26,212.3392167636448,214.0727510154116,212.3292441378103,213.44509887695312,438100
2025-08-27,213.40523886968555,215.77641308893797,212.17980686322483,215.33804321289062,382700
2025-08-28,215.62694637775135,217.93834549905847,214.13251200861495,217.87857055664062,631000
2025-08-29,218.82504336116,219.7216979048235,214.3417402384974,214.80999755859375,625400
2025-09-02,214.11000061035156,214.92999267578125,212.58999633789062,214.57000732421875,508700
2025-09-03,212.3300018310547,215.25999450683594,212.3300018310547,214.88999938964844,358400
2025-09-04,216.5800018310547,217.35000610351562,215.33999633789062,216.50999450683594,351700
2025-09-05,216.3699951171875,217.50999450683594,210.6300048828125,211.1699981689453,417200
2025-09-08,210.77000427246094,212.32000732421875,207.5399932861328,211.75,370400
2025-09-09,211.5399932861328,212.35000610351562,210.89999389648438,211.10000610351562,269600
2025-09-10,209.9199981689453,211.27000427246094,208.52999877929688,209.39999389648438,205100
2025-09-11,210.00999450683594,213.47000122070312,209.17999267578125,213.30999755859375,256200
2025-09-12,212.11000061035156,213.97000122070312,212.11000061035156,213.00999450683594,246500
2025-09-15,213.74000549316406,214.1999969482422,208.22000122070312,208.49000549316406,273700
2025-09-16,208.61000061035156,208.6199951171875,205.00999450683594,205.44000244140625,331700
2025-09-17,205.55999755859375,211.35000610351562,205.2899932861328,209.5,439500
2025-09-18,208.25,211.1199951171875,208.07000732421875,209.07000732421875,352000
2025-09-19,209.0800018310547,210.22999572753906,207.82000732421875,209.60000610351562,561700
2025-09-22,209.25,211.74000549316406,207.61000061035156,211.19000244140625,382800
2025-09-23,210.8000030517578,213.6199951171875,210.50999450683594,212.5,371500
2025-09-24,212.0,215.25999450683594,212.0,215.19000244140625,441300
2025-09-25,215.38999938964844,216.57000732421875,212.10000610351562,216.0,480400
2025-09-26,217.50999450683594,218.6999969482422,215.27000427246094,215.6199951171875,362800
2025-09-29,215.6699981689453,215.85000610351562,213.2100067138672,214.4499969482422,224000
2025-09-30,214.19000244140625,217.02000427246094,214.19000244140625,216.60000610351562,254700
2025-10-01,215.13999938964844,219.02000427246094,215.13999938964844,217.47999572753906,360700
2025-10-02,216.33999633789062,219.4199981689453,215.77000427246094,218.36000061035156,244800
2025-10-03,218.0,221.77999877929688,217.52999877929688,220.0,260800
2025-10-06,220.61000061035156,221.9499969482422,219.6300048828125,221.69000244140625,261300
2025-10-07,221.6999969482422,223.64999389648438,216.1699981689453,216.2899932861328,365100
2025-10-08,217.77000427246094,219.7100067138672,216.61000061035156,219.25999450683594,226500
2025-10-09,220.0,220.0,216.50999450683594,218.4499969482422,198200
2025-10-10,220.08999633789062,220.92999267578125,217.35000610351562,217.3699951171875,298900
2025-10-13,217.80999755859375,219.35000610351562,215.4199981689453,217.4199981689453,262100
2025-10-14,217.61000061035156,223.10000610351562,217.5500030517578,221.80999755859375,206400
2025-10-15,220.91000366210938,220.91000366210938,214.16000366210938,214.85000610351562,355100
2025-10-16,212.60000610351562,213.5500030517578,207.42999267578125,207.6999969482422,319300
2025-10-17,207.94000244140625,209.6699981689453,207.0,209.11000061035156,277600
2025-10-20,209.61000061035156,209.89999389648438,207.85000610351562,209.14999389648438,279800
2025-10-21,209.16000366210938,211.9199981689453,208.63999938964844,210.83999633789062,172400
2025-10-22,210.66000366210938,212.3000030517578,209.02999877929688,210.1699981689453,269400
